Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,A_Mean_IAT,Type_6_Time_Ratio,A_IAT_P95,Type_6_Last_Time,Gap_34_Time_Ratio,A_Retran_intervals,A_IAT_StdDev,Gap_34_Time,Type_3_Last_Time,A_Silence_Total_Duration,Type_5_First_Occurrence_Time,Range_1,A_Silence_Max_Duration
HUAWEI-mate30_1,1.2713119983673096,0.3610191345214844,0.0032390897924249,0.0422797419668426,0.0094155073165893,0.0356299877166748,0.0052158729487844,0.0038179755210876,0.0036866987876333,0.0018830299377442,0.0022120475769042,0.009680986404419,0.0112161636352539,1,0.009680986404419
HUAWEI-mate30_1,1.3052141666412354,0.3673310279846191,0.0037865161895751,0.0258980020743843,0.0152377009391784,0.0378651618957519,0.0068851909978462,0.0027610659599303,0.0073593263391445,0.0025291442871093,0.0016050338745117,0.0242178440093995,0.0,1,0.0242178440093995
HUAWEI-mate30_1,1.309028148651123,0.3624100685119629,0.0039255142211913,0.024861551335541,0.0144206881523132,0.039255142211914,-0.0065786963392185,0.0022547841072082,0.0059147734843284,-0.0023841857910156,0.0023841857910156,0.0188329219818116,0.0114121437072753,1,0.0188329219818116
HUAWEI-mate30_1,0.0,0.4169180393218994,0.0032330859791148,0.0497054637180823,0.0114625692367553,0.0355639457702636,0.0033911273697147,0.0058162212371826,0.0047100435498517,0.0014138221740722,0.0032260417938232,0.0159931182861328,0.0115718841552734,0,0.0159931182861328
HUAWEI-mate30_1,1.3005189895629885,0.3434889316558838,0.0031971931457519,0.0502027837914564,0.0100529193878173,0.0351691246032714,0.0058138526005121,0.0030253330866495,0.0042146040929078,0.0019969940185546,0.0009529590606689,0.0125908851623534,0.0104100704193115,1,0.0125908851623534
HUAWEI-mate30_1,1.272536039352417,0.3796350955963135,0.0034693956375122,0.0258380147019572,0.0108857631683349,0.034693956375122,0.0075519451361391,0.0026739835739135,0.0043906138732693,0.0028669834136963,0.0009260177612304,0.0139439105987548,0.0109410285949707,1,0.0139439105987548
HUAWEI-mate30_1,1.1363718509674072,0.4117779731750488,0.0026313577379499,0.0341180298786073,0.0092254519462585,0.0368390083312988,0.0055421678375935,0.0020528733730315,0.00344975589656,0.0022821426391601,0.0035789012908935,0.0111410617828369,0.0116488933563232,1,0.0111410617828369
HUAWEI-mate30_1,1.3383290767669678,0.4578220844268799,0.0036781072616577,0.0127301464136086,0.0143925189971923,0.0367810726165771,0.002406984525412,0.0023833910624186,0.006230454293533,0.0011019706726074,0.0023360252380371,0.0201079845428467,0.0108449459075927,1,0.0201079845428467
HUAWEI-mate30_1,1.1731958389282229,0.0385949611663818,0.0038594961166381,0.2299001105764197,0.0159221649169921,0.0385949611663818,-0.0851623743660378,0.0020147800445556,0.0080165431946975,-0.0032868385314941,0.0032868385314941,0.0264351367950439,0.0,0,0.0264351367950439
HUAWEI-mate30_1,1.4222369194030762,0.3508188724517822,0.0033171827142888,0.0280058799503344,0.0108705759048462,0.0364890098571777,0.0046858827503108,0.0027684569358825,0.0043666145198816,0.0016438961029053,0.0032789707183837,0.0148930549621582,0.0117709636688232,1,0.0148930549621582
HUAWEI-mate40,1.5111360549926758,0.4085111618041992,0.0043193101882934,0.0402195608782435,0.0171014785766601,0.0431931018829345,0.0038239310851979,0.0031095345815022,0.0069673970755745,0.0015621185302734,0.0033919811248779,0.0218088626861572,0.0,1,0.0218088626861572
HUAWEI-mate40,1.4310951232910156,0.4023900032043457,0.0036319169131192,0.0331347252489415,0.0119146108627319,0.0399510860443115,0.0078459673434272,0.0035765171051025,0.0048629062377593,0.0031571388244629,0.0010719299316406,0.0154531002044678,0.011164903640747,1,0.0154531002044678
HUAWEI-mate40,1.441533088684082,0.3754169940948486,0.0038591731678355,0.0533940720672318,0.0128949880599975,0.0424509048461914,0.0102075875151544,0.0052105188369751,0.0050238798015039,0.0038321018218993,0.0008659362792968,0.0145831108093261,0.0111989974975585,1,0.0145831108093261
HUAWEI-mate40,1.338798999786377,0.3801348209381103,0.0041579008102416,0.0329440335273245,0.0132201433181763,0.0415790081024169,0.0084734016097581,0.003138780593872,0.0055120272823293,0.0032210350036621,0.0010550022125244,0.0179328918457032,0.0111229419708251,1,0.0179328918457032
HUAWEI-mate40,0.0,0.4234402179718017,0.0040053327878316,0.0318580074626823,0.0139037013053894,0.0480639934539794,-0.0023997247805083,0.0034711360931396,0.0056805721016019,-0.0010161399841308,0.0010161399841308,0.0187139511108399,0.0224940776824951,0,0.0187139511108399
HUAWEI-mate40,1.6345808506011963,0.4133808612823486,0.0038388967514038,0.0210387895111731,0.0128486990928649,0.038388967514038,0.0076540867263222,0.0029083887736002,0.0055073379138686,0.0031640529632569,0.0022540092468261,0.0176870822906494,0.0120048522949218,1,0.0176870822906494
