Label,Type_Sequence,Type_Sequence_In_Range,First_Stage_Time_Diff,Next_Packet_After_First_Stage,Avg_Time_Dst_1,Dst_One_Count,Type_1_First_Occurrence_Time,Type_2_First_Occurrence_Time,Type_3_First_Occurrence_Time,Type_4_First_Occurrence_Time,Type_5_First_Occurrence_Time,Type_6_First_Occurrence_Time,Type_1_Count,Type_2_Count,Type_3_Count,Type_4_Count,Type_5_Count,Type_6_Count,lack,excess,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5,Range_1,Range_2,Range_1_2
HUAWEI-mate60pro,"1,2,3,2,2,4,5,6,6,6,6,6,6,2,2","2,2",0.96144700050354,9.968857049942017,25.046678245067596,3,0.0,0.1429390907287597,0.1429719924926757,0.1451480388641357,0.1530308723449707,0.1664509773254394,1,5,1,1,1,6,(),"[(3, 2, 2, 4), (5, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate60pro,"1,1,1","1,2,1,2,2,1,3,3,3,3,3,3,4,5,6,6",0.1098861694335937,1.310650110244751,7.234429068035549,6,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,"(2, 3, 4, 5)","[(1, 1, 1, 1)]",4,2,3,4,5,0,3,3,2
HUAWEI-mate60pro,"1,2,2,2,1,2,2,2,2,3,2,2,3,4,5,6,6,6,6,1,2,2,2","2,2",0.9684491157531738,13.09384298324585,0.32884430885314936,0,0.0,0.0018529891967773,0.1749179363250732,0.1792211532592773,0.1865210533142089,0.1988029479980468,3,12,2,1,1,4,(),"[(2, 2, 2, 1, 2, 2, 2, 2, 3), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,2,1,2,3,3,2,2,3,4,5,5,6,6,6,6","1,2,2,2",0.2281711101531982,1.0052978992462158,6.197511959075928,3,0.0,0.001176118850708,0.1890990734100341,0.1945829391479492,0.2003159523010254,0.2120940685272216,3,9,3,1,2,4,(),"[(2, 2, 2, 1, 2, 2, 2, 1, 2, 3), (3, 3, 2, 2, 3, 4), (5, 5, 5)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate60pro,"1,2,2,1,2,2,2,1,2,3,2,2,3,4,5,6,6,6,1,2,2,2","1,2,2,2",0.945188045501709,19.990328073501587,5.238306283950806,1,0.0,0.0012309551239013,0.1629960536956787,0.1662509441375732,0.1730489730834961,0.1891341209411621,4,11,2,1,1,3,(),"[(2, 2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate60pro,"1,2,2,2,2,2,3,4,5,6,6,6,1,2,2",1,0.9445581436157228,9.95494818687439,7.718989849090576,2,0.0,0.0009090900421142,0.153961181640625,0.1551721096038818,0.1664261817932129,0.1775321960449218,2,7,1,1,1,3,(),"[(2, 2, 2, 2, 2, 3), (5, 1, 2, 2, 2)]",0,0,0,0,0,0,1,0,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,2,1,3,2,2,2,3,3,4,5,6,6,6,6",1,0.2354319095611572,9.983422040939333,22.68314971242632,5,0.0,0.0009450912475585,0.1914911270141601,0.1968319416046142,0.2041840553283691,0.2180140018463134,3,9,3,1,1,4,(),"[(2, 2, 2, 1, 2, 2, 2, 1, 3), (3, 2, 2, 2, 3, 3, 4)]",0,0,0,0,0,0,1,0,0
HUAWEI-mate60pro,"1,2,2,2,1,3,2,2,2,3,4,5,6,6,6,6,1,2,2","2,2",0.9978570938110352,9.95645809173584,6.986244360605877,1,0.0,4.696846008300781e-05,0.186108112335205,0.199131965637207,0.209334135055542,0.217134952545166,3,8,2,1,1,4,(),"[(2, 2, 2, 1, 3), (3, 2, 2, 2, 3, 4), (5, 1, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,1,3,2,2,2,3,4,5,6,6","1,2,2,2",0.218703031539917,9.997073888778688,3.339032649993897,1,0.0,3.600120544433594e-05,0.1827290058135986,0.1869099140167236,0.193342924118042,0.2164280414581298,3,8,2,1,1,2,(),"[(2, 2, 2, 1, 2, 2, 1, 3), (3, 2, 2, 2, 3, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-MateBook,"1,2,2,3,3,5,6,6,6,6",,0.0342271327972412,0.0,0.0,0,0.0,2.9087066650390625e-05,0.0014340877532958,0.0,0.009031057357788,0.0239119529724121,1,2,2,0,1,4,"(4,)","[(2, 2, 3), (3, 3, 5, 5)]",1,4,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,3,3,4,5,6,6,6",,0.0324828624725341,0.0,0.0,0,0.0,0.0015130043029785,0.001533031463623,0.0028038024902343,0.0121169090270996,0.0301008224487304,1,1,2,1,1,3,(),"[(3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,3,2,3,4,5,6,6,6,6",,0.0222868919372558,0.0,0.0,0,0.0,2.789497375488281e-05,0.0011630058288574,0.0021438598632812,0.009070873260498,0.0191068649291992,1,3,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,5,6,6,6,6",,0.0233869552612304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0091118812561035,0.01664400100708,1,0,0,0,1,4,"(2, 3, 4)","[(1, 5, 5)]",3,2,3,4,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,3,3,4,5,6,6",,0.0306618213653564,0.0,0.0,0,0.0,1.883506774902344e-05,0.0025439262390136,0.0035789012908935,0.0093498229980468,0.0244059562683105,1,2,2,1,1,2,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,3,2,3,4,5,6,6,6,6,6",,0.0282409191131591,0.0,0.0,0,0.0,3.0040740966796875e-05,0.0015280246734619,0.0024878978729248,0.0096609592437744,0.0256249904632568,1,3,2,1,1,5,(),"[(2, 2, 3), (3, 2, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,2,3,3,4,5,6,6,6",,0.0255517959594726,0.0,0.0,0,0.0,0.0015008449554443,0.0029919147491455,0.003835916519165,0.0104730129241943,0.0237889289855957,1,3,2,1,1,3,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-MateBook,"2,3,3,6,6,6,6",,0.0197739601135253,0.0,0.0,0,0.0,0.0,0.0009169578552246,0.0,0.0,0.0153160095214843,0,1,2,0,0,4,"(1, 4, 5)","[(3, 3, 3)]",3,1,4,5,0,0,0,0,0
HUAWEI-MateBook,"1,3,2,2,4,6,6,6,6",,0.0306000709533691,0.0,0.0,0,0.0,0.0012259483337402,1.4066696166992188e-05,0.0032670497894287,0.0,0.0272049903869628,1,2,1,1,0,4,"(5,)","[(1, 3, 2), (2, 2, 4, 4)]",1,5,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,1,2,2,2,1,1,2,2,3,3,3,4,5,6,6,6,6,6",,0.8131811618804932,0.0,0.0248150825500488,0,0.0,2.2172927856445312e-05,0.7961981296539307,0.7970452308654785,0.8044462203979492,0.8066380023956299,4,7,3,1,1,5,(),"[(2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 3), (3, 3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,3,4,5,6,6,6",,0.0299339294433593,0.0,0.0,0,0.0,0.0014209747314453,0.0023829936981201,0.0024139881134033,0.0100619792938232,0.0265939235687255,1,2,1,1,1,3,(),"[(2, 2, 3)]",0,0,0,0,0,0,0,0,0
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2",0.0323750972747802,2.8405749797821045,9.534716367721558,3,0.0,2.408027648925781e-05,0.0008981227874755,0.003364086151123,0.0100400447845458,0.0180890560150146,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6,6","1,2,2,2,1,2,2,2",0.0386409759521484,2.010936975479126,7.313242256641388,4,0.0,2.694129943847656e-05,0.0008869171142578,0.0048558712005615,0.01133394241333,0.0217480659484863,1,3,2,1,1,5,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,6,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","2,2,2,1,2,2,2",0.0404098033905029,2.5561230182647705,9.17713459332784,3,0.0,2.288818359375e-05,0.0012509822845458,0.0035529136657714,0.0107319355010986,0.0143280029296875,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,1,6,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,2,2,2",0.0352430343627929,2.2031800746917725,8.919906377792358,3,0.0,2.694129943847656e-05,0.0012850761413574,0.0043249130249023,0.0108199119567871,0.0289039611816406,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,1,6,0
HUAWEI-PadSE,"1,2,2,2,3,4,5,6,6,6,6","1,2,2,2,2,2",0.039355993270874,1.981845140457153,9.17429804801941,3,0.0,2.09808349609375e-05,0.0024521350860595,0.0036959648132324,0.0107080936431884,0.0185251235961914,1,3,1,1,1,4,(),"[(2, 2, 2, 3)]",0,0,0,0,0,0,1,5,0
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6,6","1,2,2,2,1,2,2",0.0467429161071777,1.9574449062347408,7.252036213874817,4,0.0,2.408027648925781e-05,0.0021400451660156,0.0041608810424804,0.0098600387573242,0.0235779285430908,1,3,2,1,1,5,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,5,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2,2",0.0399360656738281,2.135658025741577,7.407692551612854,4,0.0,1.4066696166992188e-05,0.0020840167999267,0.0042810440063476,0.0106899738311767,0.0267801284790039,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,6,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2",0.043997049331665,2.802182912826538,7.902234733104706,4,0.0,2.694129943847656e-05,0.0022609233856201,0.0047249794006347,0.0112969875335693,0.017982006072998,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,5,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6","1,2,2,2,1,2,2,2",0.0358469486236572,2.705784797668457,7.749588668346405,4,0.0,2.5987625122070312e-05,0.0019769668579101,0.0042049884796142,0.0112769603729248,0.0293548107147216,1,3,2,1,1,3,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,6,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2",0.0355370044708251,1.9426298141479488,7.245562374591827,4,0.0,2.384185791015625e-05,0.0025169849395751,0.004288911819458,0.0112738609313964,0.0236849784851074,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,5,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1",0.0390200614929199,2.076389074325561,7.345514595508575,4,0.0,2.2172927856445312e-05,0.002946138381958,0.0049810409545898,0.0111310482025146,0.0286371707916259,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,3,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2,2",0.0377471446990966,2.1296639442443848,7.38604998588562,4,0.0,2.312660217285156e-05,0.002026081085205,0.0041711330413818,0.0107679367065429,0.0229179859161376,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,6,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2,2",0.0352349281311035,1.9020259380340576,7.334703207015991,4,0.0,2.5033950805664062e-05,0.0038039684295654,0.0053608417510986,0.0123038291931152,0.0257349014282226,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,6,1
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2",0.0429780483245849,2.0787792205810547,7.256589114665985,4,0.0,2.6226043701171875e-05,0.0013091564178466,0.0035722255706787,0.0108740329742431,0.0244622230529785,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,5,1
HUAWEI-seHUODONGBAN,"1,2,2,2,3,4,5,6,6,6,6",,0.033139944076538,0.0,0.0,0,0.0,2.8848648071289062e-05,0.0021398067474365,0.0054779052734375,0.0120928287506103,0.0187139511108398,1,3,1,1,1,4,(),"[(2, 2, 2, 3)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0327908992767334,0.0,0.0,0,0.0,2.288818359375e-05,0.0026538372039794,0.0063560009002685,0.0129108428955078,0.021216869354248,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"2,2,2,3,3,4,5,6,6,6,6",,0.0400459766387939,0.0,0.0,0,0.0,0.0,0.0046370029449462,0.0081729888916015,0.0137479305267333,0.0207998752593994,0,3,2,1,1,4,"(1,)","[(2, 2, 2, 3), (3, 3, 4)]",1,1,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0349090099334716,0.0,0.0,0,0.0,2.5987625122070312e-05,0.0038318634033203,0.0074050426483154,0.0143129825592041,0.0168049335479736,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0362648963928222,0.0,0.0,0,0.0,2.288818359375e-05,0.0012099742889404,0.0077579021453857,0.014272928237915,0.0242738723754882,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,4,5,6,6,6,6",,0.0433359146118164,0.0,0.0,0,0.0,1.0013580322265623e-05,0.0060529708862304,0.0090460777282714,0.0155649185180664,0.0251240730285644,1,3,1,1,1,4,(),"[(2, 2, 2, 3)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,3,2,3,5,6,6,6,6",,0.03379487991333,0.0,0.0,0,0.0,2.5033950805664062e-05,0.0010039806365966,0.0,0.0116310119628906,0.0151519775390625,1,3,2,0,1,4,"(4,)","[(2, 2, 3), (3, 2, 3, 5, 5)]",1,4,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,3,4,5,6,6",,0.0452120304107666,0.0,0.0,0,0.0,8.106231689453125e-06,0.0026941299438476,0.0080349445343017,0.014564037322998,0.03249192237854,1,3,2,1,1,2,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,3,4,5,6,6,6",,0.0362818241119384,0.0,0.0,0,0.0,3.0994415283203125e-05,0.0028438568115234,0.0069677829742431,0.013197898864746,0.021439790725708,1,3,2,1,1,3,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
HUAWEI-seHUODONGBAN,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0453109741210937,0.0,0.0,0,0.0,1.2874603271484377e-05,0.0041799545288085,0.0078189373016357,0.0148439407348632,0.0324070453643798,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPad-11air,"1,2,2,2,3,5,6","1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2",0.0352048873901367,2.1014280319213867,1.7848179817199707,4,0.0,0.0012400150299072,0.0208039283752441,0.0,0.0294559001922607,0.0352048873901367,1,3,1,0,1,1,"(4,)","[(2, 2, 2, 3), (3, 5, 5)]",1,4,0,0,0,0,4,12,3
IPad-11air,"1,2,2,2,3,4,5,6,6,6,6","1,2,2,1,2,2,1,2,2,2,1,2,2,2",0.0426111221313476,2.083677053451538,1.7379088878631592,4,0.0,3.600120544433594e-05,0.019374132156372,0.0217151641845703,0.0289762020111084,0.0372371673583984,1,3,1,1,1,4,(),"[(2, 2, 2, 3)]",0,0,0,0,0,0,4,10,3
IPad-11air,"1,2,2,3,3,4,5,6,6,6,6,6","2,2,2,1",0.0577800273895263,2.1050779819488525,1.080049991607666,1,0.0,0.0012409687042236,0.0204370021820068,0.0220580101013183,0.0285630226135253,0.0415050983428955,1,2,2,1,1,5,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,1,3,1
IPad-11air,"1,2,2,2,3,3,4,6,6,6,6,6","1,2,2,2,1,2,2,2",0.0472288131713867,2.087500810623169,1.4100786050160725,2,0.0,2.5987625122070312e-05,0.0213208198547363,0.0223579406738281,0.0,0.0434298515319824,1,3,2,1,0,5,"(5,)","[(2, 2, 2, 3), (3, 3, 4)]",1,5,0,0,0,0,2,6,1
IPad-11air,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,2,2,1,2,2,1,2,2",0.0426650047302246,2.0953569412231445,1.758192002773285,3,0.0,3.695487976074219e-05,0.0199251174926757,0.0225489139556884,0.0280849933624267,0.035614013671875,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,3,9,2
IPad-11air,"1,2,2,3,3,5,6,6,6,6,6","1,2,2,2,1,2,2,2,1,2,2,2,1",0.0552971363067626,2.118100166320801,1.8309900760650635,4,0.0,2.1219253540039062e-05,0.0202682018280029,0.0,0.0328590869903564,0.0491421222686767,1,2,2,0,1,5,"(4,)","[(2, 2, 3), (3, 3, 5, 5)]",1,4,0,0,0,0,4,9,3
IPad-11air,"1,2,2,2,3,3,4,5,6","2,2,2,1,2,2,2",0.0425250530242919,2.078953981399536,1.066843032836914,1,0.0,3.409385681152344e-05,0.0192749500274658,0.0206968784332275,0.0275700092315673,0.0425250530242919,1,3,2,1,1,1,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,1,6,1
IPad-11air,"1,2,2,2,3,3,4,5,6,6","1,2,2,1,2,2,2,1,2,2,2,1,2,2",0.0483038425445556,2.108531951904297,1.7574053287506104,4,0.0,0.0039169788360595,0.0237879753112792,0.0253098011016845,0.0312027931213378,0.045644998550415,1,3,2,1,1,2,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,4,10,3
IPad-11air,"1,2,2,2,3,4,5,6,6,6,6","2,2,2,1,2,2,2",0.049468994140625,2.101903915405273,1.078142523765564,1,0.0,3.1948089599609375e-05,0.0204439163208007,0.0241889953613281,0.0315668582916259,0.0458819866180419,1,3,1,1,1,4,(),"[(2, 2, 2, 3)]",0,0,0,0,0,0,1,6,1
IPad-11air,"1,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2,2,1,2,2,1,2,2,2",0.042018175125122,2.108919143676758,1.8232034683227538,4,0.0,0.0010621547698974,0.0216031074523925,0.0225100517272949,0.0296320915222167,0.0378279685974121,1,2,2,1,1,4,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,4,11,3
IPad-11air,"1,2,2,2,3,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2,1,2,2,1,2,2,2",0.0522060394287109,2.0778110027313232,1.7540473937988281,4,0.0,0.0014550685882568,0.0207250118255615,0.0239100456237792,0.0296669006347656,0.0483150482177734,1,3,3,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 3, 4)]",0,0,0,0,0,0,4,10,3
IPad-11air,"1,2,2,3,4,5,6,6,6","1,2,2,2,1,2,1,2,2,1,2,2",0.0538029670715332,2.08467698097229,1.8734244346618651,4,0.0,0.0022180080413818,0.0225670337677001,0.0249671936035156,0.031182050704956,0.047922134399414,1,2,1,1,1,3,(),"[(2, 2, 3)]",0,0,0,0,0,0,4,8,3
IPad-11air,"1,2,2,2,3,3,4,5,6,6","1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2",0.0409481525421142,2.0936241149902344,1.870672845840454,4,0.0,0.0008561611175537,0.0213401317596435,0.0233590602874755,0.0294001102447509,0.0387160778045654,1,3,2,1,1,2,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,4,12,3
IPad-11air,"2,2,2,3,3,4,5,6,6,6,6","1,2,2,1,2,2,2,1,2,2,2,1,2,2",0.0656089782714843,2.0586090087890625,2.3004552125930786,4,0.0,0.0,0.0232179164886474,0.0242788791656494,0.0312869548797607,0.0550029277801513,0,3,2,1,1,4,"(1,)","[(2, 2, 2, 3), (3, 3, 4)]",1,1,0,0,0,0,4,10,3
IPad-11air,"1,2,2,3,3,4,5,6,6,6","2,2,1,1,2,2,1",0.0559360980987548,2.119176149368286,1.8115004897117615,3,0.0,0.0012471675872802,0.0206689834594726,0.0228910446166992,0.0287599563598632,0.0520460605621337,1,2,2,1,1,3,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,3,4,2
IPAD-9_1,"1,2,2,2,3,3,5,6,6,6,6",,0.0743060111999511,0.0,0.0,0,0.0,3.0040740966796875e-05,0.0441172122955322,0.0,0.0520780086517334,0.0696592330932617,1,3,2,0,1,4,"(4,)","[(2, 2, 2, 3), (3, 3, 5, 5)]",1,4,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0687758922576904,0.0,0.0,0,0.0,3.504753112792969e-05,0.043036937713623,0.0440618991851806,0.051116943359375,0.0647108554840087,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6",,0.0697660446166992,0.0,0.0,0,0.0,0.0008430480957031,0.0438439846038818,0.0438771247863769,0.0520989894866943,0.0654430389404296,1,3,2,1,1,3,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,3,3,4,6,6,6",,0.0702598094940185,0.0,0.0,0,0.0,9.775161743164062e-06,0.0447299480438232,0.0447688102722168,0.0,0.0671768188476562,1,2,2,1,0,3,"(5,)","[(2, 2, 3), (3, 3, 4)]",1,5,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,3,3,4,5,6,6,6,6,6",,0.0692160129547119,0.0,0.0,0,0.0,0.0006518363952636,0.0448119640350341,0.0458920001983642,0.052203893661499,0.0653779506683349,1,2,2,1,1,5,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,3,3,4,5,6,6,6,6",,0.0709650516510009,0.0,0.0,0,0.0,3.218650817871094e-05,0.0446400642395019,0.0465199947357177,0.0529241561889648,0.0667400360107421,1,2,2,1,1,4,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6",,0.0700881481170654,0.0,0.0,0,0.0,0.0011131763458251,0.0449130535125732,0.0462701320648193,0.0528321266174316,0.0666310787200927,1,3,2,1,1,3,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0708589553833007,0.0,0.0,0,0.0,2.8848648071289062e-05,0.0453748703002929,0.046630859375,0.0523488521575927,0.0663118362426757,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0702390670776367,0.0,0.0,0,0.0,3.695487976074219e-05,0.044327974319458,0.0458400249481201,0.0521700382232666,0.065990924835205,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6",,0.0694899559020996,0.0,0.0,0,0.0,1.5020370483398438e-05,0.0445640087127685,0.0454468727111816,0.0521240234375,0.0650930404663086,1,3,2,1,1,3,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0692541599273681,0.0,0.0,0,0.0,3.123283386230469e-05,0.0448110103607177,0.045687198638916,0.051868200302124,0.0659651756286621,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_1,"1,2,2,3,3,4,5,6,6,6,6",,0.0757958889007568,0.0,0.0,0,0.0,0.001924991607666,0.0450608730316162,0.0464398860931396,0.0530059337615966,0.0707249641418457,1,2,2,1,1,4,(),"[(2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_2,"1,2,3,3,6,6,6",,0.0727391242980957,0.0,0.0,0,0.0,0.0026130676269531,0.0457780361175537,0.0,0.0,0.0665440559387207,1,1,2,0,0,3,"(4, 5)","[(3, 3, 3)]",2,4,5,0,0,0,0,0,0
IPAD-9_2,"1,2,3,4,5,6,6,6",,0.0746619701385498,0.0,0.0,0,0.0,0.00124192237854,0.0452301502227783,0.046217918395996,0.0531909465789794,0.0704751014709472,1,1,1,1,1,3,(),[],0,0,0,0,0,0,0,0,0
IPAD-9_2,"1,2,2,3,3,4,6,6,6,6",,0.0691468715667724,0.0,0.0,0,0.0,0.000950813293457,0.0428228378295898,0.0448598861694335,0.0,0.0654749870300293,1,2,2,1,0,4,"(5,)","[(2, 2, 3), (3, 3, 4)]",1,5,0,0,0,0,0,0,0
IPAD-9_2,"1,2,2,2,3,3,4,5,6,6",,0.0682270526885986,0.0,0.0,0,0.0,0.0008599758148193,0.0433249473571777,0.0456581115722656,0.0528919696807861,0.0672569274902343,1,3,2,1,1,2,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_2,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0716269016265869,0.0,0.0,0,0.0,3.790855407714844e-05,0.0439169406890869,0.0449438095092773,0.0513248443603515,0.0672059059143066,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_2,"1,2,2,2,3,3,4,5,6,6,6,6",,0.0597290992736816,0.0,0.0,0,0.0,3.719329833984375e-05,0.0440421104431152,0.0450601577758789,0.0516130924224853,0.0543920993804931,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,0,0,0
IPAD-9_2,"1,2,2,2,3,3,4,6,6,6,6",,0.0813179016113281,0.0,0.0,0,0.0,3.0040740966796875e-05,0.0434579849243164,0.0445859432220459,0.0,0.0759789943695068,1,3,2,1,0,4,"(5,)","[(2, 2, 2, 3), (3, 3, 4)]",1,5,0,0,0,0,0,0,0
